global_iso_id,nu,sw,n_air,gamma_self,elower,nu-err,sw-err,n_air-err,gamma_self-err,nu-ref,sw-ref,n_air-ref,gamma_self-ref
1,6343.723962,6.511e-29,0.67,0.391,2251.8623,4,4,3,2,762,26,819,817
1,6343.734551,1.594e-28,0.38,0.221,2872.2732,3,4,3,2,762,26,101,817
1,6344.020452,6.395e-29,0.57,0.333,3101.1421,4,4,3,2,762,26,819,817
1,6344.03572,7.383e-26,0.57,0.358,1006.1157,5,5,4,6,15,15,819,57
1,6344.282639,5.582e-29,0.51,0.298,3387.3999,3,4,3,2,762,26,819,817
1,6344.297871,1.396e-26,0.43,0.292,744.0637,4,4,4,5,762,26,778,57
1,6345.597141,3.158e-27,0.39,0.265,2612.7991,4,4,3,2,762,26,819,817
1,6345.685277,5.58e-29,0.36,0.221,3472.8801,3,4,3,2,762,26,101,817
1,6345.798913,5.969e-29,0.38,0.208,3822.2434,3,4,3,2,762,26,101,817
1,6345.89533,4.841e-26,0.86,0.369,842.3565,4,5,5,6,15,15,778,57
1,6346.360266,2.443e-28,0.57,0.333,1789.0426,4,4,3,2,762,26,819,817
1,6347.4869,6.455e-26,0.48,0.245,1114.5493,4,5,4,5,15,15,819,57
1,6347.987536,2.263e-29,0.39,0.265,2612.7991,4,4,3,2,762,26,819,817
1,6348.070388,5.269e-29,0.38,0.208,3439.3054,4,4,3,2,762,26,101,817
1,6348.304674,3.873e-29,0.48,0.281,3535.8699,4,4,8,7,762,26,819,817
1,6348.374858,1.831e-26,0.48,0.298,1114.5312,3,4,3,2,762,26,819,817
1,6348.746906,1.4e-29,0.57,0.333,3530.9575,3,4,3,2,762,26,819,817
1,6348.921743,7.08e-27,0.39,0.311,2433.7991,4,4,3,3,762,26,819,57
1,6349.713277,1.511e-29,0.39,0.265,2205.6519,3,4,3,2,762,26,819,817
1,6349.76839,9.083e-29,0.57,0.333,1789.0426,4,4,3,2,762,26,819,817
1,6350.030502,2.867e-29,0.36,0.235,3685.4065,3,4,3,2,762,26,101,817
1,6350.102553,1.749e-29,0.38,0.208,3437.2751,3,4,3,2,762,26,101,817
1,6350.39191,7.957e-29,0.52,0.333,2495.1658,3,4,4,6,762,26,778,817
1,6351.489456,2.044e-29,0.24,0.265,2105.8667,3,4,3,2,762,26,819,817
1,6351.933254,6.317e-27,0.55,0.501,173.3658,4,4,3,5,762,26,778,57
1,6352.303135,1.439e-27,0.39,0.265,2613.104,4,4,3,2,762,26,819,817
1,6353.49825,3.631e-26,0.59,0.267,1006.1157,4,5,4,5,15,15,778,57
1,6353.937626,1.093e-29,0.48,0.281,2522.2607,3,4,3,2,762,26,819,817
1,6354.057759,3.911e-29,0.51,0.298,2705.0962,3,4,3,2,762,26,819,817
1,6354.141411,1.141e-27,0.48,0.281,2142.5967,4,4,3,2,762,26,819,817
1,6354.465932,9.426e-28,0.48,0.281,1813.2227,4,4,3,2,762,26,819,817
1,6354.69252,6.172e-26,0.71,0.459,79.4964,4,5,8,7,15,15,819,57
1,6354.885094,2.563e-28,0.36,0.235,3101.4397,3,4,3,2,762,26,101,817
1,6354.94016,2.606e-26,0.61,0.344,648.9787,4,5,8,6,15,15,819,57
1,6355.1562,3.127e-26,0.44,0.32,586.4792,4,5,4,6,15,15,778,57
1,6355.183049,5.941e-29,0.48,0.281,3216.1926,3,4,3,2,762,26,819,817
1,6355.183315,1.782e-28,0.48,0.281,3216.1926,3,4,3,2,762,26,819,817
1,6355.194283,1.016e-29,0.61,0.352,3109.9111,4,4,3,2,762,26,819,817
1,6355.399904,1.534e-29,0.38,0.208,4206.3301,3,4,3,2,762,26,101,817
1,6355.68397,1.141e-28,0.82,0.391,2130.4941,3,4,5,6,762,26,778,817
1,6355.748065,2.982e-28,0.36,0.235,2983.3953,3,4,3,2,762,26,101,817
1,6356.177027,1.465e-27,0.51,0.368,1079.0792,4,4,3,5,762,26,819,57
1,6356.415036,5.425e-28,0.57,0.333,2919.6323,4,4,3,2,762,26,819,817
1,6356.422752,1.611e-28,0.57,0.333,2670.7896,3,4,8,6,762,26,819,817
1,6357.209412,5.536e-28,0.51,0.298,2254.2839,3,4,3,2,762,26,819,817
1,6357.21056,1.659e-27,0.51,0.198,2254.2832,3,4,3,3,762,26,819,57
1,6357.611722,4.778e-28,0.57,0.333,2595.8127,4,4,3,2,762,26,819,817
1,6357.88131,3.429e-26,0.63,0.484,610.3411,4,5,6,6,15,15,778,57
1,6357.890415,1.751e-26,0.48,0.281,1899.0074,4,4,3,2,762,26,819,817
1,6358.108724,2.462e-29,0.36,0.221,3624.1792,3,4,3,2,762,26,101,817
1,6358.264508,1.381e-29,0.41,0.172,3675.1101,3,4,3,2,762,26,101,817
1,6358.455976,2.356e-28,0.36,0.221,3083.8645,3,4,3,2,762,26,101,817
1,6358.599787,3.379e-28,0.56,0.315,3141.0457,4,4,3,2,762,26,819,817
1,6358.796508,4.13e-28,0.39,0.281,1843.0288,3,4,3,2,762,26,819,817
1,6358.89665,1.084e-27,0.57,0.259,2764.6973,4,4,3,3,762,26,819,57
1,6359.066751,4.874e-29,0.36,0.235,3655.4834,3,4,3,2,762,26,101,817
1,6359.594753,3.926e-29,0.51,0.298,2254.2832,4,4,3,2,762,26,819,817
1,6359.631651,2.388e-29,0.48,0.281,2522.2644,3,4,3,2,762,26,819,817
1,6359.763103,4.325e-29,0.74,0.391,2126.4077,3,4,4,6,762,26,778,817
1,6360.024785,3.608e-28,0.36,0.235,2551.4822,3,4,3,2,762,26,101,817
1,6360.299035,2.161e-29,0.61,0.352,3109.9114,4,4,3,2,762,26,819,817
1,6360.456179,1.917e-28,0.24,0.25,2927.9399,4,4,3,2,762,26,819,817
1,6360.743815,5.655e-29,0.61,0.352,3109.9111,4,4,3,2,762,26,819,817
1,6361.225941,1.389e-29,0.51,0.298,2254.2839,3,4,3,2,762,26,819,817
1,6361.455819,8.875e-27,0.39,0.158,1327.1165,3,5,4,4,762,15,819,57
1,6361.564641,3.173e-29,0.36,0.235,3685.418,3,4,3,2,762,26,101,817
1,6361.643039,1.178e-29,0.24,0.265,2813.5115,3,4,3,2,762,26,819,817
1,6361.822989,3.393e-28,0.48,0.281,2972.8281,3,4,3,2,762,26,819,817
1,6361.823395,1.018e-27,0.48,0.281,2972.8281,3,4,3,2,762,26,819,817
1,6361.98708,1.804e-29,0.39,0.265,2613.104,4,4,3,2,762,26,819,817
1,6362.05474,2.554e-26,0.39,0.164,1327.1096,4,5,4,3,15,15,819,57
1,6362.187596,7.09e-28,0.36,0.221,3080.1777,3,4,3,2,762,26,101,817
1,6362.494369,4.032e-27,0.77,0.426,610.1144,4,4,5,6,762,26,778,57
1,6362.745772,1.098e-28,0.36,0.235,3685.4065,3,4,3,2,762,26,101,817
1,6362.950057,2.884e-28,0.51,0.298,1718.7185,4,4,3,2,762,26,819,817
1,6363.24291,6.455e-26,0.48,0.223,1813.2227,5,5,4,5,15,15,819,57
1,6364.031716,5.987e-28,0.48,0.281,2740.4204,4,4,3,2,762,26,819,817
1,6364.046465,1.795e-27,0.48,0.281,2740.4204,4,4,3,2,762,26,819,817
1,6364.128822,1.273e-29,0.24,0.25,2629.333,4,4,3,2,762,26,819,817
1,6364.132519,1.103e-29,0.39,0.265,3770.8779,3,4,3,2,762,26,819,817
1,6364.162211,5.182e-29,0.56,0.315,2009.8047,4,4,3,2,762,26,819,817
1,6364.547898,2.227e-29,0.48,0.281,2142.5967,3,4,3,2,762,26,819,817
1,6364.80513,2.824e-26,0.61,0.376,782.4098,4,5,8,7,15,15,819,57
1,6365.005517,2.293e-26,0.61,0.345,1059.8353,4,4,3,4,762,26,819,57
1,6365.045797,1.281e-26,0.48,0.234,1079.0792,4,4,4,5,762,26,778,57
1,6365.220173,9.325e-29,0.36,0.235,2327.8838,3,4,3,2,761,26,101,817
1,6365.447941,3.707e-27,0.51,0.351,2054.3447,4,4,3,3,762,26,819,57
1,6365.530277,1.361e-27,0.48,0.281,2522.2607,3,4,3,2,762,26,819,817
1,6365.771822,2.448e-29,0.39,0.281,2321.905,3,4,3,2,762,26,819,817
1,6365.855952,4.033e-27,0.48,0.196,2522.2644,4,4,3,4,762,26,819,57
1,6365.886755,8.837e-28,0.51,0.298,1874.9727,4,4,3,2,762,26,819,817
1,6365.992433,8.393e-27,0.81,0.203,982.9116,4,4,5,6,762,26,778,57
1,6366.94954,3.691e-26,0.57,0.386,1122.7083,4,5,4,5,15,15,819,57
1,6367.4144,1.83e-29,0.36,0.235,3655.5063,1,4,3,1,26,26,101,817
1,6368.194396,9.382e-29,0.61,0.352,2905.4314,4,4,3,2,762,26,819,817
1,6368.257314,4.247e-29,0.72,0.391,2126.4077,4,4,5,6,762,26,778,817
1,6368.31522,4.236e-26,0.57,0.45,982.9116,5,5,4,6,15,15,819,57
1,6368.435924,8.764e-28,0.39,0.265,2300.6841,4,4,3,2,762,26,819,817
1,6368.444796,1.017e-29,0.48,0.281,2321.8118,3,4,3,2,762,26,819,817
1,6368.556377,1.129e-29,0.57,0.333,2919.6323,4,4,3,2,762,26,819,817
1,6368.56028,1.034e-29,0.56,0.315,2690.5938,3,4,3,2,762,26,819,817
1,6368.568274,1.086e-29,0.41,0.195,3291.147,3,4,3,2,762,26,101,817
1,6368.676003,8.644e-28,0.51,0.298,1718.7185,4,4,3,2,762,26,819,817
1,6368.714096,2.81e-28,0.61,0.352,2905.4331,4,4,3,2,762,26,819,817
1,6369.706,2.223e-28,0.41,0.195,2981.3584,2,4,3,2,762,26,101,817
1,6369.743558,6.666e-28,0.41,0.195,2981.3574,3,4,3,2,762,26,101,817
1,6369.83472,3.631e-26,0.7,0.379,602.7735,4,5,6,8,15,15,778,57
1,6370.243271,1.021e-28,0.24,0.25,3583.3706,3,4,3,2,762,26,819,817
1,6370.429894,3.62e-27,0.48,0.281,1327.1165,3,4,3,2,762,26,819,817
1,6371.163627,1.058e-29,0.36,0.235,3084.8347,3,4,3,2,762,26,101,817
1,6371.589567,2.108e-29,0.39,0.265,3266.7639,3,4,3,2,762,26,819,817
1,6371.70898,1.23e-26,0.48,0.281,2321.8118,4,5,4,2,15,15,819,817
1,6371.712269,6.452e-29,0.39,0.265,3266.7629,3,4,3,2,762,26,819,817
1,6371.71661,2.542e-26,0.53,0.224,816.6942,5,5,4,5,15,15,778,57
1,6371.9605,1.003e-29,0.48,0.281,3650.6443,1,4,3,1,26,26,819,817
1,6372.203344,3.37e-29,0.24,0.25,3583.3748,3,4,3,2,761,26,819,817
1,6372.807078,2.308e-29,0.56,0.315,2904.6702,4,4,3,2,762,26,819,817
1,6372.83258,1.21e-26,0.48,0.281,1985.7842,4,5,4,2,15,15,819,817
1,6372.910913,4.311e-28,0.66,0.315,2998.7661,3,4,5,6,762,26,778,817
1,6374.220779,2.023e-28,0.57,0.333,2920.1321,3,4,3,2,762,26,819,817
1,6374.541371,4.979e-29,0.51,0.298,2054.3447,4,4,3,2,762,26,819,817
1,6374.706858,1.124e-26,0.48,0.202,2321.905,4,4,3,3,762,26,819,57
1,6374.846342,9.783e-27,0.24,0.166,1557.847,3,4,3,5,762,26,819,57
1,6374.895907,1.632e-27,0.48,0.269,1899.0074,4,4,3,4,762,26,819,57
1,6375.262969,3.419e-27,0.24,0.26,1557.8436,3,4,3,4,762,26,819,57
1,6375.304608,3.756e-27,0.24,0.42,2756.4143,4,4,3,4,762,26,819,57
1,6375.405546,2.084e-29,0.39,0.265,3512.4038,3,4,3,2,762,26,819,817
1,6375.485276,2.357e-29,0.36,0.25,2414.7219,3,4,3,2,762,26,819,817
1,6375.942336,9.22e-27,0.65,0.471,1201.921,4,4,5,6,762,26,778,57
1,6375.954567,1.024e-28,0.24,0.25,3347.782,3,4,3,2,762,26,819,817
1,6375.961371,2.442e-29,0.24,0.25,3347.7803,2,4,3,2,762,26,819,817
1,6376.1319,4.196e-26,0.63,0.396,325.3479,4,5,4,5,15,15,778,57
1,6376.17158,1.957e-26,0.62,0.305,446.6966,4,5,4,3,762,15,819,57
1,6376.389579,1.082e-28,0.51,0.298,3253.7373,3,4,3,2,762,26,819,817
1,6376.679322,1.241e-29,0.36,0.221,4045.3206,3,4,3,2,762,26,101,817
1,6377.176983,2.756e-27,0.24,0.177,1557.847,3,4,3,3,762,26,819,57
1,6377.30584,5.911e-28,0.24,0.227,2042.3727,3,4,3,3,762,26,819,57
1,6377.805927,1.435e-27,0.48,0.281,1899.0074,4,4,8,7,762,26,819,817
1,6377.809718,1.189e-28,0.48,0.281,2915.8738,3,4,3,2,762,26,819,817
1,6377.90813,2.017e-25,0.74,0.347,446.5107,4,5,6,8,15,15,778,57
1,6378.0267,4.639e-26,0.57,0.262,744.1627,4,5,4,5,15,15,819,57
1,6378.40685,2.614e-26,0.56,0.338,920.168,4,5,4,5,15,15,819,57
1,6378.439299,3.664e-28,0.39,0.265,2275.3718,4,4,3,2,762,26,819,817
1,6378.459429,9.94e-29,0.36,0.221,2872.5789,3,4,3,2,762,26,101,817
1,6378.75307,1.827e-26,0.57,0.309,709.6082,4,5,4,3,15,15,819,57
1,6378.765278,3.061e-28,0.36,0.221,2872.2732,3,4,3,2,762,26,101,817
1,6378.917731,1.707e-28,0.71,0.456,1743.4863,3,4,3,2,762,26,819,817
1,6379.317662,3.86e-27,0.65,0.394,757.7801,4,4,5,5,762,26,778,57
1,6379.399742,7.321e-27,0.48,0.205,2142.5967,4,4,3,5,762,26,819,57
1,6379.451517,3.689e-29,0.36,0.221,3629.0942,3,4,3,2,762,26,101,817
1,6379.709168,7.301e-28,0.61,0.352,2439.9543,4,4,3,2,762,26,819,817
1,6379.714293,3.483e-29,0.38,0.208,3639.5369,3,4,3,2,762,26,101,817
1,6380.133107,5.246e-28,0.71,0.456,1742.3055,3,4,3,2,762,26,819,817
1,6380.362418,2.469e-27,0.51,0.316,1581.3357,4,4,3,3,762,26,819,57
1,6380.40869,2.743e-26,0.72,0.389,661.5489,4,5,5,6,15,15,778,57
1,6380.997622,4.33e-27,0.56,0.315,2009.8047,3,4,3,2,762,26,819,817
1,6380.998022,1.443e-27,0.56,0.315,2009.8051,3,4,3,2,762,26,819,817
1,6381.163463,8.159e-28,0.57,0.333,1122.7083,4,4,3,2,762,26,819,817
1,6381.25526,6.414e-26,0.61,0.365,931.237,5,5,4,7,15,15,819,57
1,6381.549231,2.031e-29,0.59,0.298,3387.3999,3,4,4,5,762,26,778,817
1,6381.925201,1.089e-28,0.51,0.298,1874.9727,4,4,3,2,762,26,819,817
1,6381.97893,5.729e-26,0.61,0.311,586.2435,4,5,4,4,15,15,819,57
1,6382.04491,3.832e-26,0.62,0.325,399.4575,4,5,8,6,15,15,819,57
1,6382.155998,3.778e-28,0.61,0.352,1216.1945,4,4,3,2,762,26,819,817
1,6382.266424,5.147e-27,0.69,0.421,222.0528,4,4,3,3,762,26,819,57
1,6382.424995,1.391e-29,0.48,0.281,3487.3982,2,4,3,2,762,26,819,817
1,6383.518626,1.204e-27,0.56,0.315,2904.6702,4,4,3,2,762,26,819,817
1,6383.916442,1.245e-29,0.61,0.352,2569.5078,4,4,3,2,762,26,819,817
1,6384.502598,2.974e-28,0.61,0.352,2724.0413,4,4,3,2,762,26,819,817
1,6384.644414,1.386e-28,0.24,0.25,2533.7917,4,4,3,2,762,26,819,817
1,6384.829424,1.361e-29,0.51,0.298,2254.2832,4,4,3,2,762,26,819,817
1,6385.067337,2.279e-28,0.36,0.235,3264.3362,3,4,3,2,762,26,101,817
1,6385.180842,3.416e-29,0.24,0.25,2756.4143,4,4,3,2,762,26,819,817
1,6385.34261,1.594e-25,0.51,0.317,1581.3357,4,5,4,6,15,15,819,57
1,6385.791719,4.621e-29,0.36,0.221,2872.5789,3,4,3,2,762,26,101,817
1,6386.028261,2.358e-28,0.36,0.25,2248.0632,3,4,3,2,762,26,819,817
1,6386.10413,9.4e-26,0.87,0.327,315.7795,4,5,4,7,15,15,778,57
1,6386.21283,1.142e-25,0.56,0.348,1216.2311,5,5,4,6,15,15,819,57
1,6386.794417,1.972e-29,0.51,0.298,3253.7373,3,4,3,2,762,26,819,817
1,6386.920397,7.97e-29,0.36,0.221,3443.1897,3,4,3,2,762,26,101,817
1,6387.82198,1.226e-27,0.36,0.258,1806.67,3,4,3,3,762,26,819,57
1,6387.938292,1.907e-28,0.36,0.221,3269.5386,3,4,3,2,762,26,101,817
1,6387.985933,1.596e-29,0.48,0.281,2142.5967,3,4,3,2,762,26,819,817
1,6388.105632,3.668e-27,0.36,0.225,1806.6694,3,4,3,3,762,26,819,57
1,6388.415998,6.13e-28,0.24,0.265,2124.95,4,4,3,2,762,26,819,817
1,6389.068139,3.022e-27,0.36,0.235,2551.4822,3,4,3,2,762,26,101,817
1,6389.09775,3.079e-29,0.36,0.221,3824.4971,3,4,3,2,762,26,101,817
1,6389.365304,1.298e-27,0.61,0.413,1059.8353,4,4,3,3,762,26,819,57
1,6389.572391,2.799e-27,0.39,0.379,2300.6841,3,4,3,3,762,26,819,57
1,6389.597107,2.073e-29,0.36,0.221,3083.8645,2,4,3,2,762,26,101,817
1,6389.642245,1.057e-28,0.56,0.315,1810.583,4,4,3,2,762,26,819,817
1,6389.66792,1.016e-27,0.36,0.255,2550.8816,3,4,3,3,762,26,101,57
1,6389.987115,4.242e-27,0.39,0.509,2437.5012,4,4,3,3,762,26,819,57
1,6390.16519,2.765e-28,0.57,0.333,1590.6901,4,4,3,2,762,26,819,817
1,6390.490412,1.189e-26,0.73,0.352,756.7247,4,4,5,6,762,26,778,57
1,6390.50393,3.857e-29,0.41,0.161,4048.2458,3,4,3,2,762,26,101,817
1,6390.506167,1.287e-29,0.41,0.161,4048.2473,3,4,3,2,762,26,101,817
1,6390.859143,4.875e-28,0.56,0.315,1282.9188,4,4,3,2,762,26,819,817
1,6391.091368,4.616e-27,0.62,0.309,888.6326,4,4,3,3,762,26,819,57
1,6391.146516,1.587e-27,0.51,0.298,2701.8879,3,4,3,2,762,26,819,817
1,6391.146522,5.289e-28,0.51,0.298,2701.8879,3,4,3,2,762,26,819,817
1,6391.165161,1.76e-28,0.24,0.25,3391.127,2,4,3,2,762,26,819,817
1,6391.177136,3.868e-27,0.51,0.222,2471.2546,4,4,3,3,762,26,819,57
1,6391.177389,1.29e-27,0.51,0.298,2471.2549,4,4,3,2,762,26,819,817
1,6391.253367,3.012e-28,0.36,0.235,2746.0225,3,4,3,2,762,26,101,817
1,6391.40232,7.343e-27,0.39,0.458,2205.6519,4,4,3,3,762,26,819,57
1,6391.600464,3.629e-28,0.68,0.371,2211.1904,4,4,5,6,762,26,778,817
1,6391.643842,1.097e-29,0.48,0.281,3833.1438,4,4,3,2,762,26,819,817
1,6391.675517,9.983e-27,0.51,0.144,2254.2832,4,4,3,4,762,26,819,57
1,6391.770022,3.313e-27,0.51,0.375,2254.2839,4,4,3,3,762,26,819,57
1,6392.046463,6.879e-29,0.36,0.235,2327.8838,3,4,3,2,761,26,101,817
1,6392.2224,2.864e-25,0.71,0.383,212.1564,5,5,8,6,15,15,819,57
1,6392.614581,4.375e-28,0.24,0.25,3347.782,3,4,3,2,762,26,819,817
1,6392.713878,9.334e-28,0.61,0.352,2724.167,4,4,3,2,762,26,819,817
1,6393.01495,1.182e-25,0.62,0.519,648.9787,4,5,5,6,15,15,778,57
1,6393.034153,1.676e-26,0.57,0.333,744.0637,4,4,3,2,762,26,819,817
1,6393.178649,7.99e-27,0.69,0.408,142.2785,4,4,3,3,762,26,819,57
1,6393.400645,1.569e-28,0.24,0.25,3347.7803,3,4,3,2,762,26,819,817
1,6393.416821,2.2e-29,0.38,0.208,3439.3054,3,4,3,2,762,26,101,817
1,6393.63978,9.534e-29,0.65,0.298,3383.2651,3,4,5,6,762,26,778,817
1,6393.703084,2.841e-29,0.38,0.208,4006.071,3,4,3,2,762,26,101,817
1,6393.994122,2.748e-28,0.62,0.371,2733.9626,4,4,3,2,762,26,819,817
1,6394.082077,1.151e-29,0.39,0.281,3135.7642,3,4,3,2,762,26,819,817
1,6394.128957,9.099e-29,0.62,0.371,2733.9626,4,4,3,2,762,26,819,817
1,6394.44164,1.174e-25,0.56,0.393,1282.9188,5,5,4,6,15,15,819,57
1,6394.725477,2.198e-28,0.39,0.265,2613.104,4,4,3,2,762,26,819,817
1,6395.355432,1.951e-28,0.56,0.315,1474.9803,4,4,3,2,762,26,819,817
1,6395.506715,1.08e-29,0.38,0.208,3623.7632,3,4,3,2,762,26,101,817
1,6395.577209,5.806e-27,0.57,0.457,816.6942,4,4,3,3,762,26,819,57
1,6395.597485,9.925e-28,0.51,0.298,1437.9678,3,4,4,5,762,26,778,817
1,6396.301209,1.992e-28,0.56,0.315,1810.5876,4,4,3,2,762,26,819,817
1,6396.621693,4.384e-27,0.24,0.501,2629.333,4,4,3,3,762,26,819,57
1,6397.09414,1.594e-28,0.51,0.315,1477.2972,4,4,3,2,762,26,819,817
1,6397.28181,7.034e-28,0.61,0.352,2569.5078,4,4,3,2,762,26,819,817
1,6397.45358,2.017e-26,0.51,0.368,2054.3447,4,5,4,5,15,15,819,57
1,6397.526358,3.819e-29,0.41,0.183,3647.458,2,4,3,2,762,26,101,817
1,6397.643708,7.548e-27,0.62,0.304,931.237,4,4,4,5,762,26,778,57
1,6397.65471,2.897e-29,0.48,0.281,2321.8118,4,4,3,2,762,26,819,817
1,6397.792144,2.024e-28,0.51,0.298,2054.3447,4,4,3,2,762,26,819,817
1,6397.938116,1.183e-27,0.48,0.281,2321.905,4,4,3,2,762,26,819,817
1,6398.01616,1.057e-25,0.82,0.47,206.3014,5,5,4,7,15,15,778,57
1,6398.04044,3.55e-26,0.61,0.352,816.6942,4,5,4,2,15,15,819,817
1,6398.0651,1.267e-29,0.41,0.183,3647.2808,1,4,3,1,26,26,101,817
1,6398.340946,3.031e-28,0.24,0.25,2426.1953,3,4,3,2,762,26,819,817
1,6398.39248,9.139e-27,0.51,0.534,2054.3682,4,4,3,4,762,26,819,57
1,6398.554033,2.911e-27,0.38,0.208,2660.9441,3,4,3,2,762,26,101,817
1,6398.625093,9.692e-28,0.38,0.208,2660.9448,3,4,3,2,762,26,101,817
1,6398.678044,1.774e-29,0.38,0.208,2952.3862,2,4,3,2,762,26,101,817
1,6398.709112,5.328e-29,0.38,0.208,2952.3918,3,4,3,2,762,26,101,817
1,6398.730314,1.537e-26,0.61,0.407,542.9058,4,4,3,5,762,26,819,57
1,6398.96102,1.541e-26,0.61,0.366,927.7439,5,5,4,5,15,15,819,57
1,6399.1571,4.755e-29,0.24,0.25,3391.1277,2,4,3,2,762,26,819,817
1,6399.48866,3.355e-28,0.36,0.25,2042.3727,3,4,3,2,762,26,819,817
1,6399.573364,7.505e-29,0.39,0.265,3144.5681,3,4,3,2,762,26,819,817
1,6400.107238,1.575e-28,0.69,0.434,1819.3351,3,4,3,2,762,26,819,817
1,6400.203429,1.208e-28,0.39,0.265,3266.7639,3,4,3,2,762,26,819,817
1,6400.222512,1.543e-28,0.51,0.298,3224.5461,3,4,8,6,762,26,819,817
1,6400.24196,3.772e-25,0.56,0.359,1201.921,5,5,4,6,15,15,819,57
1,6400.276566,3.609e-28,0.39,0.265,3266.7629,3,4,3,2,762,26,819,817
1,6400.559051,1.173e-27,0.36,0.338,2073.5137,3,4,3,3,762,26,101,57
1,6400.740534,3.941e-28,0.36,0.235,2073.5142,3,4,3,2,762,26,101,817
1,6401.11752,3.502e-25,0.69,0.369,300.3623,4,5,8,6,15,15,819,57
1,6401.303408,1.106e-28,0.39,0.265,3032.6899,3,4,3,2,762,26,819,817
1,6401.306858,3.311e-28,0.39,0.265,3032.6897,3,4,3,2,762,26,819,817
1,6401.39291,4.064e-29,0.51,0.298,2054.3682,3,4,3,2,762,26,819,817
1,6401.521613,3.241e-29,0.38,0.208,3822.2434,3,4,3,2,762,26,101,817
1,6401.840713,6.617e-29,0.51,0.298,1874.9727,4,4,3,2,762,26,819,817
1,6402.32563,8.467e-27,0.56,0.284,920.2098,3,4,3,6,762,26,819,57
1,6402.611339,1.143e-28,0.24,0.25,2927.0742,3,4,3,2,762,26,819,817
1,6403.905123,3.859e-28,0.57,0.333,1411.6418,4,4,3,2,762,26,819,817
1,6404.079422,1.802e-29,0.48,0.281,3216.1926,3,4,3,2,762,26,819,817
1,6404.07993,5.405e-29,0.48,0.281,3216.1926,3,4,3,2,762,26,819,817
1,6404.24963,2.416e-28,0.48,0.281,2972.8281,4,4,3,2,762,26,819,817
1,6404.282925,8.091e-29,0.48,0.281,2972.8281,3,4,3,2,762,26,819,817
1,6404.529182,1.66e-27,0.51,0.298,1293.0173,3,4,3,2,762,26,819,817
1,6404.61071,3.199e-27,0.57,0.333,1789.0426,3,4,3,2,762,26,819,817
1,6404.610715,9.598e-27,0.57,0.154,1789.0426,3,4,3,4,762,26,819,57
1,6404.787273,8.568e-29,0.75,0.412,2004.8154,4,4,6,6,762,26,778,817
1,6405.19637,2.824e-26,0.48,0.331,2144.0459,4,5,4,6,15,15,819,57
1,6405.625109,2.474e-27,0.56,0.317,1810.583,4,4,3,3,762,26,819,57
1,6405.677934,8.273e-29,0.36,0.221,3824.9963,3,4,3,2,762,26,101,817
1,6405.886246,5.965e-29,0.69,0.434,1813.7876,3,4,3,2,762,26,819,817
1,6405.897683,8.645e-28,0.56,0.315,2998.7661,4,4,3,2,762,26,819,817
1,6405.963109,3.08e-29,0.36,0.221,3443.1897,3,4,3,2,762,26,101,817
1,6405.976624,5.49e-28,0.36,0.235,3084.8347,3,4,3,2,762,26,101,817
1,6406.614184,1.408e-26,0.51,0.298,1616.4524,4,4,3,2,762,26,819,817
1,6406.659437,1e-25,0.67,0.358,416.2087,4,5,8,7,762,15,819,57
1,6406.823821,1.781e-29,0.36,0.235,3685.418,3,4,3,2,762,26,101,817
1,6406.96803,7.262e-26,0.51,0.238,1874.9727,4,5,4,6,15,15,819,57
1,6407.578682,3.379e-28,0.48,0.298,1293.0173,4,4,3,2,762,26,819,817
1,6407.652232,5.73e-28,0.24,0.25,2756.4143,4,4,3,2,762,26,819,817
1,6408.023323,9.784e-29,0.56,0.315,1631.2452,4,4,3,2,762,26,819,817
1,6408.111624,1.693e-27,0.71,0.352,2462.8752,4,4,6,6,762,26,778,817
1,6408.347532,2.267e-29,0.48,0.281,2321.8118,4,4,3,2,762,26,819,817
1,6408.593447,1.739e-29,0.36,0.235,4431.6357,2,4,3,2,762,26,101,817
1,6408.71237,3.453e-26,0.56,0.27,920.168,4,5,4,5,15,15,819,57
1,6408.932733,2.616e-29,0.24,0.25,2748.0986,3,4,3,2,762,26,819,817
1,6409.259174,1.242e-28,0.48,0.281,1899.0074,4,4,3,2,762,26,819,817
1,6409.512352,5.775e-29,0.48,0.281,2321.905,3,4,3,2,762,26,819,817
1,6409.94814,1.388e-25,0.51,0.311,1718.7185,5,5,4,6,15,15,819,57
1,6410.283276,2.733e-27,0.39,0.482,2124.95,3,4,3,3,762,26,819,57
1,6410.82348,9.876e-29,0.36,0.221,3083.8645,3,4,3,2,762,26,101,817
1,6410.928702,1.078e-29,0.67,0.391,3722.731,4,4,3,2,762,26,819,817
1,6411.040374,1.18e-27,0.56,0.333,1131.7755,4,4,3,2,762,26,819,817
1,6411.12447,5.244e-26,0.82,0.339,508.812,4,5,5,6,15,15,778,57
1,6411.179692,3.259e-27,0.51,0.316,1114.5312,3,4,3,4,762,26,819,57
1,6411.195918,1.134e-27,0.62,0.371,2552.8572,4,4,3,2,762,26,819,817
1,6411.2043,7.505e-29,0.36,0.235,3266.4768,1,4,3,1,26,26,101,817
1,6411.909626,5.301e-28,0.71,0.333,2771.6899,3,4,5,6,762,26,778,817
1,6412.402054,3.944e-27,0.67,0.265,742.0762,4,4,3,4,762,26,819,57
1,6412.608217,8.068e-27,0.39,0.213,1557.847,3,5,4,3,762,15,819,57
